freq            ,ref_ind         ,kappa           ,alpha           ,epsilon_r       ,epsilon_i       ,ref_ind_S       ,kappa_S         ,alpha_S         ,alpha_max       ,epsilonS_r      ,epsilonS_i      ,delta_N         ,delta_A         ,H_measure_r     ,H_measure_i     ,H_calc_r        ,H_calc_i        ,T_measure       ,T_calc          ,thickness       ,allThicknesses  ,QSnValue        ,QSkValue        ,Num_Thickness   ,N_std           ,delta_K         ,delta_Eps_1     ,delta_Eps_2     ,
+3.36996336e+011,+2.12662818e+000,+3.55639055e-003,+5.02022561e-001,+4.52253475e+000,+1.51262407e-002,+2.12662818e+000,+3.55639055e-003,+5.02370104e-001,+3.96882886e+002,+4.52253475e+000,+1.51262407e-002,+5.33109798e-005,+7.54132796e-003,-7.87082719e-001,+4.81466887e-001,-7.87082719e-001,+4.81466887e-001,+9.22664386e-001,+9.22664386e-001,                ,+4.50000000e+002,+3.40473913e-001,+3.46838693e-001,+0.00000000e+000,                ,+5.33867506e-005,+2.27124992e-004,+2.27446725e-004
+3.40659339e+011,+2.12637561e+000,+2.74169871e-003,+3.91226835e-001,+4.52146570e+000,+1.16597625e-002,+2.12637561e+000,+2.74169871e-003,+3.91497676e-001,+3.95780096e+002,+4.52146570e+000,+1.16597625e-002,+5.45043905e-005,+7.79371637e-003,-7.52320761e-001,+5.10148703e-001,-7.52320761e-001,+5.10148703e-001,+9.08976472e-001,+9.08976472e-001,                ,+4.51000000e+002,+3.75714897e-001,+3.83972713e-001,+0.00000000e+000,                ,+5.45802017e-005,+2.32092898e-004,+2.32414888e-004
+3.44322343e+011,+2.12522662e+000,+2.53344543e-003,+3.65397328e-001,+4.51658176e+000,+1.07682913e-002,+2.12522662e+000,+2.53344543e-003,+3.65650288e-001,+3.96985123e+002,+4.51658176e+000,+1.07682913e-002,+5.29858864e-005,+7.65782143e-003,-7.18822468e-001,+5.30908747e-001,-7.18822468e-001,+5.30908747e-001,+8.93627349e-001,+8.93627349e-001,                ,+4.52000000e+002,+4.26006801e-001,+4.34852656e-001,+0.00000000e+000,                ,+5.30579992e-005,+2.25482872e-004,+2.25789018e-004
+3.47985347e+011,+2.12558092e+000,+1.32003229e-003,+1.92412871e-001,+4.51809252e+000,+5.61167091e-003,+2.12558092e+000,+1.32003229e-003,+1.92546076e-001,+3.99538027e+002,+4.51809252e+000,+5.61167091e-003,+4.99205770e-005,+7.29135233e-003,-6.84374929e-001,+5.53392108e-001,-6.84374929e-001,+5.53392108e-001,+8.80120371e-001,+8.80120371e-001,                ,+4.53000000e+002,+4.86315268e-001,+4.94889388e-001,+0.00000000e+000,                ,+4.99871029e-005,+2.12352421e-004,+2.12635058e-004
+3.51648350e+011,+2.12525707e+000,+2.00592307e-003,+2.95468690e-001,+4.51671359e+000,+8.52620436e-003,+2.12525707e+000,+2.00592307e-003,+2.95673238e-001,+4.00401709e+002,+4.51671359e+000,+8.52620436e-003,+4.90320832e-005,+7.23676520e-003,-6.49813303e-001,+5.66129718e-001,-6.49813303e-001,+5.66129718e-001,+8.61835359e-001,+8.61835359e-001,                ,+4.54000000e+002,+5.53024985e-001,+5.60818725e-001,+0.00000000e+000,                ,+4.90960708e-005,+2.08608529e-004,+2.08880252e-004
+3.55311354e+011,+2.12491666e+000,+8.13576309e-004,+1.21086573e-001,+4.51527014e+000,+3.45756370e-003,+2.12491666e+000,+8.13576309e-004,+1.21170400e-001,+4.00820799e+002,+4.51527014e+000,+3.45756370e-003,+4.84643578e-005,+7.22728996e-003,-6.20250064e-001,+5.80897864e-001,-6.20250064e-001,+5.80897864e-001,+8.49795546e-001,+8.49795546e-001,                ,+4.55000000e+002,+6.23771096e-001,+6.30494971e-001,+0.00000000e+000,                ,+4.85263060e-005,+2.06044402e-004,+2.06307571e-004
+3.58974357e+011,+2.12561268e+000,+1.29896098e-003,+1.95320641e-001,+4.51822759e+000,+5.52217587e-003,+2.12561268e+000,+1.29896098e-003,+1.95455859e-001,+4.00579390e+002,+4.51822759e+000,+5.52217587e-003,+4.87850810e-005,+7.34993020e-003,-5.87709134e-001,+5.90536775e-001,-5.87709134e-001,+5.90536775e-001,+8.33148071e-001,+8.33148071e-001,                ,+4.56000000e+002,+6.97039646e-001,+7.02530893e-001,+0.00000000e+000,                ,+4.88461824e-005,+2.07523273e-004,+2.07782870e-004
+3.62637361e+011,+2.12510190e+000,+7.86910076e-004,+1.19532571e-001,+4.51605747e+000,+3.34452820e-003,+2.12510190e+000,+7.86910076e-004,+1.19615322e-001,+3.99936726e+002,+4.51605747e+000,+3.34452820e-003,+4.94119637e-005,+7.52014935e-003,-5.61722939e-001,+5.99351876e-001,-5.61722939e-001,+5.99351876e-001,+8.21434922e-001,+8.21434922e-001,                ,+4.57000000e+002,+7.71850734e-001,+7.76018999e-001,+0.00000000e+000,                ,+4.94726028e-005,+2.10088777e-004,+2.10346410e-004
+3.66300365e+011,+2.12580660e+000,+8.81524494e-004,+1.35257185e-001,+4.51905291e+000,+3.74790117e-003,+2.12580660e+000,+8.81524494e-004,+1.35350822e-001,+4.00361000e+002,+4.51905291e+000,+3.74790117e-003,+4.89074891e-005,+7.51837511e-003,-5.34261025e-001,+6.06911892e-001,-5.34261025e-001,+6.06911892e-001,+8.08564708e-001,+8.08564708e-001,                ,+4.58000000e+002,+8.47554626e-001,+8.50351581e-001,+0.00000000e+000,                ,+4.89663213e-005,+2.08022056e-004,+2.08272084e-004
+3.69963368e+011,+2.12532029e+000,-8.53372647e-005,-1.32247068e-002,+4.51698634e+000,-3.62738041e-004,+2.12532029e+000,-8.53372647e-005,-1.32338621e-002,+4.00827150e+002,+4.51698634e+000,-3.62738041e-004,+4.82083522e-005,+7.48483047e-003,-5.12805844e-001,+6.14859641e-001,-5.12805844e-001,+6.14859641e-001,+8.00638628e-001,+8.00638628e-001,                ,+4.59000000e+002,+9.23708103e-001,+9.25110489e-001,+0.00000000e+000,                ,+4.82651969e-005,+2.04908141e-004,+2.05149777e-004
