-174.63333333	0.00074584
-174.60000000	0.00052198
-174.56666666	0.00044660
-174.53333333	0.00036489
-174.50000000	0.00025595
-174.46666666	0.00006752
-174.43333333	-0.00002301
-174.40000000	-0.00017326
-174.36666666	-0.00023571
-174.33333333	-0.00026113
-174.30000000	-0.00034299
-174.26666666	-0.00026554
-174.23333333	-0.00009378
-174.20000000	-0.00003163
-174.16666666	0.00000923
-174.13333333	0.00007033
-174.10000000	0.00008379
-174.06666666	0.00024497
-174.03333333	0.00019221
-174.00000000	0.00013834
-173.96666666	0.00004657
-173.93333333	0.00007346
-173.90000000	-0.00002034
-173.86666666	-0.00005907
-173.83333333	-0.00028443
-173.80000000	-0.00037719
-173.76666666	-0.00040460
-173.73333333	-0.00036027
-173.70000000	-0.00032876
-173.66666666	-0.00033850
-173.63333333	-0.00014115
-173.60000000	-0.00016795
-173.56666666	-0.00010293
-173.53333333	0.00007106
-173.50000000	0.00017271
-173.46666666	0.00027047
-173.43333333	0.00024818
-173.40000000	0.00023630
-173.36666666	0.00044130
-173.33333333	0.00034612
-173.30000000	0.00029266
-173.26666666	0.00015930
-173.23333333	0.00014570
-173.20000000	0.00003721
-173.16666666	-0.00015196
-173.13333333	-0.00022139
-173.10000000	-0.00041443
-173.06666666	-0.00039059
-173.03333333	-0.00046464
-173.00000000	-0.00045215
-172.96666666	-0.00034594
-172.93333333	-0.00034589
-172.90000000	-0.00017683
-172.86666666	-0.00005875
-172.83333333	-0.00000795
-172.80000000	0.00016872
-172.76666666	0.00023246
-172.73333333	0.00035266
-172.70000000	0.00042770
-172.66666666	0.00032788
-172.63333333	0.00043371
-172.60000000	0.00035859
-172.56666666	0.00027587
-172.53333333	0.00011481
-172.50000000	-0.00018174
-172.46666666	-0.00027200
-172.43333333	-0.00056621
-172.40000000	-0.00067382
-172.36666666	-0.00065319
-172.33333333	-0.00063474
-172.30000000	-0.00061887
-172.26666666	-0.00056408
-172.23333333	-0.00048216
-172.20000000	-0.00028101
-172.16666666	-0.00023389
-172.13333333	-0.00006025
-172.09999999	0.00014039
-172.06666666	0.00017658
-172.03333333	0.00019921
-171.99999999	0.00021072
-171.96666666	0.00035161
-171.93333333	0.00025632
-171.89999999	0.00014164
-171.86666666	0.00007996
-171.83333333	-0.00003009
-171.79999999	-0.00019797
