0	-0.455933333332496	
1.778125E-15	-0.472599999999375	
3.55625E-15	-0.519266666665999	
5.334375E-15	-0.525933333332659	
7.1125E-15	-0.569266666665953	
8.890625E-15	-0.582599999999275	
1.066875E-14	-0.605933333332587	
1.2446875E-14	-0.619266666665908	
1.4225E-14	-0.712599999999156	
1.6003125E-14	-0.765933333332669	
1.778125E-14	-0.775933333332659	
1.9559375E-14	-0.845933333332596	
2.13375E-14	-0.832599999999275	
2.3115625E-14	-0.869266666665908	
2.489375E-14	-0.845933333332596	
2.6671875E-14	-0.865933333332578	
2.845E-14	-0.912599999999202	
3.0228125E-14	-0.855933333332587	
3.200625E-14	-0.88926666666589	
3.3784375E-14	-0.845933333332596	
3.55625E-14	-0.859266666665917	
3.7340625E-14	-0.812599999999293	
3.911875E-14	-0.755933333332678	
4.0896875E-14	-0.705933333332496	
4.2675E-14	-0.679266666665853	
4.4453125E-14	-0.64259999999922	
4.623125E-14	-0.609266666665917	
4.8009375E-14	-0.619266666665908	
4.97875E-14	-0.575933333332614	
5.1565625E-14	-0.572599999999284	
5.334375E-14	-0.522599999999329	
5.5121875E-14	-0.559266666665962	
5.69E-14	-0.53593333333265	
5.8678125E-14	-0.53259999999932	
6.045625E-14	-0.575933333332614	
6.2234375E-14	-0.64593333333255	
6.40125E-14	-0.562599999999293	
6.5790625E-14	-0.615933333332578	
6.756875E-14	-0.589266666665935	
6.9346875E-14	-0.615933333332578	
7.1125E-14	-0.575933333332614	
7.2903125E-14	-0.52926666666599	
7.468125E-14	-0.519266666665999	
7.6459375E-14	-0.402599999999211	
7.82375E-14	-0.349266666665926	
8.0015625E-14	-0.272599999999329	
8.179375E-14	-0.312599999999293	
8.3571875E-14	-0.179266666665853	
8.535E-14	-0.172599999999193	
8.7128125E-14	-0.042599999999311	
8.890625E-14	0.0274000000006254	
9.0684375E-14	0.0240666666672951	
9.24625E-14	-0.0392666666659807	
9.4240625E-14	-0.0359333333326504	
9.601875E-14	-0.0192666666659989	
9.7796875E-14	-0.13926666666589	
9.9575E-14	-0.129266666665899	
1.01353125E-13	-0.202599999999165	
1.0313125E-13	-0.292599999999311	
1.04909375E-13	-0.329266666665944	
1.066875E-13	-0.429266666665853	
1.08465625E-13	-0.492599999999356	
1.1024375E-13	-0.609266666665917	
1.12021875E-13	-0.625933333332569	
1.138E-13	-0.719266666665817	
1.15578125E-13	-0.762599999999338	
1.1735625E-13	-0.815933333332623	
1.19134375E-13	-0.899266666665881	
1.209125E-13	-1.00593333333268	
1.22690625E-13	-0.989266666666026	
1.2446875E-13	-1.10926666666592	
1.26246875E-13	-1.04259999999931	
1.28025E-13	-1.0859333333326	
1.29803125E-13	-1.0959333333326	
1.3158125E-13	-1.03926666666598	
1.33359375E-13	-1.07259999999928	
1.351375E-13	-1.07926666666594	
1.36915625E-13	-0.982599999999366	
1.3869375E-13	-0.989266666666026	
1.40471875E-13	-0.942599999999175	
1.4225E-13	-0.982599999999366	
1.44028125E-13	-0.912599999999202	
1.4580625E-13	-0.949266666665835	
1.47584375E-13	-0.902599999999211	
1.493625E-13	-0.89593333333255	
1.51140625E-13	-0.852599999999256	
1.5291875E-13	-0.819266666665953	
1.54696875E-13	-0.815933333332623	
1.56475E-13	-0.78593333333265	
1.58253125E-13	-0.739266666666026	
1.6003125E-13	-0.715933333332487	
1.61809375E-13	-0.682599999999184	
1.635875E-13	-0.579266666665944	
1.65365625E-13	-0.672599999999193	
1.6714375E-13	-0.589266666665935	
1.68921875E-13	-0.609266666665917	
1.707E-13	-0.622599999999238	
1.72478125E-13	-0.562599999999293	
1.7425625E-13	-0.589266666665935	
1.76034375E-13	-0.599266666665926	
1.778125E-13	-0.632599999999229	
1.79590625E-13	-0.649266666665881	
1.8136875E-13	-0.685933333332514	
1.83146875E-13	-0.689266666665844	
1.84925E-13	-0.769266666665999	
1.86703125E-13	-0.77926666666599	
1.8848125E-13	-0.819266666665953	
1.90259375E-13	-0.825933333332614	
1.920375E-13	-0.842599999999265	
1.93815625E-13	-0.822599999999284	
1.9559375E-13	-0.77926666666599	
1.97371875E-13	-0.815933333332623	
1.9915E-13	-0.829266666665944	
2.00928125E-13	-0.812599999999293	
2.0270625E-13	-0.745933333332687	
2.04484375E-13	-0.715933333332487	
2.062625E-13	-0.619266666665908	
2.08040625E-13	-0.579266666665944	
2.0981875E-13	-0.519266666665999	
2.11596875E-13	-0.442599999999175	
2.13375E-13	-0.419266666665862	
2.15153125E-13	-0.329266666665944	
2.1693125E-13	-0.335933333332605	
2.18709375E-13	-0.322599999999284	
2.204875E-13	-0.315933333332623	
2.22265625E-13	-0.309266666665962	
2.2404375E-13	-0.379266666665899	
2.25821875E-13	-0.429266666665853	
2.276E-13	-0.422599999999193	
2.29378125E-13	-0.492599999999356	
2.3115625E-13	-0.589266666665935	
2.32934375E-13	-0.585933333332605	
2.347125E-13	-0.695933333332505	
2.36490625E-13	-0.739266666666026	
2.3826875E-13	-0.882599999999229	
2.40046875E-13	-0.862599999999247	
2.41825E-13	-0.89259999999922	
2.43603125E-13	-0.945933333332505	
2.4538125E-13	-0.959266666665826	
2.47159375E-13	-1.01259999999934	
2.489375E-13	-0.89593333333255	
2.50715625E-13	-0.922599999999193	
2.5249375E-13	-0.935933333332514	
2.54271875E-13	-0.905933333332541	
2.5605E-13	-0.865933333332578	
2.57828125E-13	-0.869266666665908	
2.5960625E-13	-0.812599999999293	
2.61384375E-13	-0.769266666665999	
2.631625E-13	-0.795933333332641	
2.64940625E-13	-0.729266666666035	
